1142,20160105,4,35,9,43,28,37,16,20,3,0
1143,20160112,19,33,18,25,37,31,43,13,34,0
1144,20160119,35,43,10,24,17,9,34,8,33,0
1145,20160126,13,25,34,31,10,12,1,38,15,0
1146,20160202,13,24,35,26,23,41,5,9,34,0
1147,20160209,5,7,9,44,22,2,19,36,28,2
1148,20160216,22,6,35,37,11,30,40,16,9,0
1149,20160223,15,22,13,33,45,37,28,21,27,0
1150,20160301,1,22,21,39,5,18,36,7,38,1
1151,20160308,20,30,32,27,3,41,5,40,15,0
1152,20160315,35,44,45,24,9,21,1,10,6,0
1153,20160322,2,37,13,32,12,8,38,11,23,0
1154,20160329,38,32,37,9,17,19,1,22,41,0
1155,20160405,12,38,39,9,3,26,33,23,44,0
1156,20160412,17,37,44,15,2,3,28,18,4,0
1157,20160419,31,35,42,39,18,23,43,37,5,2
1158,20160426,25,33,40,5,29,42,22,39,21,0
1159,20160503,19,41,6,15,45,1,5,20,3,0
1160,20160510,11,42,20,18,9,33,30,27,2,0
1161,20160517,21,44,26,27,22,36,20,32,25,0
1162,20160524,5,24,18,42,44,10,21,3,35,1
1163,20160531,22,32,25,11,38,4,5,20,40,0
1164,20160607,23,9,15,33,44,21,6,1,29,0
1165,20160614,34,22,14,8,6,16,29,38,19,1
1166,20160621,20,45,29,18,22,25,44,40,36,0
1167,20160628,36,44,2,42,28,5,16,25,22,0
1168,20160705,11,13,32,24,16,19,44,26,38,0
1169,20160712,43,41,37,14,9,2,31,1,17,0
1170,20160719,24,28,39,1,11,19,29,38,37,0
1171,20160726,22,34,7,4,32,45,41,23,36,0
1172,20160802,38,30,31,22,4,11,1,25,26,0
1173,20160809,45,7,8,27,31,33,1,2,41,0
1174,20160816,26,13,33,2,18,11,41,34,6,0
1175,20160823,24,36,9,11,44,27,20,10,31,0
1176,20160830,21,5,32,15,45,36,1,31,9,0
1177,20160906,16,33,27,9,12,43,22,15,31,0
1178,20160913,27,29,37,44,39,8,16,43,38,0
1179,20160920,42,19,30,29,1,3,44,28,23,0
1180,20160927,39,4,31,33,34,12,27,20,36,0
1181,20161004,45,13,32,36,3,26,21,31,14,0
1182,20161011,10,14,4,3,28,41,12,32,5,0
1183,20161018,25,3,8,38,18,21,27,23,35,0
1184,20161025,43,37,23,6,9,3,13,38,32,1
1185,20161101,20,8,37,33,5,34,36,40,17,0
1186,20161108,17,22,43,6,27,41,9,8,36,0
1187,20161115,42,5,7,36,22,2,13,23,18,0
1188,20161122,7,26,27,11,18,15,16,30,21,0
1189,20161129,32,31,11,30,17,45,43,10,7,0
1190,20161206,31,32,12,35,28,22,42,39,1,0
1191,20161213,35,30,17,43,34,45,15,14,23,0
1192,20161220,44,31,37,17,20,34,39,29,24,0
1193,20161227,26,16,14,36,25,29,45,3,7,0
1194,20170103,27,7,35,34,25,33,28,38,41,0
1195,20170110,1,27,17,12,24,15,23,41,29,0
1196,20170117,34,2,43,18,12,17,41,16,22,1
1197,20170124,39,31,7,37,2,22,21,40,1,0
1198,20170131,17,24,43,31,20,34,27,29,6,0
1199,20170207,24,3,8,38,18,20,30,44,21,2
1200,20170214,20,32,4,8,29,37,40,7,17,0
1201,20170221,7,39,45,38,1,30,9,28,14,0
1202,20170228,19,28,31,5,45,41,9,1,37,0
1203,20170307,2,37,26,17,42,33,27,44,4,0
1204,20170314,21,18,17,6,37,33,4,1,8,0
1205,20170321,10,14,25,6,31,2,28,33,8,0
1206,20170328,27,25,44,33,6,15,31,26,19,0
1207,20170404,12,39,45,41,37,22,23,20,18,0
1208,20170411,6,8,36,45,33,23,1,43,27,0
1209,20170418,25,23,38,45,21,28,1,2,33,0
1210,20170425,42,13,33,44,39,29,27,15,31,0
1211,20170502,11,41,28,43,45,37,27,4,31,0
1212,20170509,28,22,9,19,38,17,2,41,33,0
1213,20170516,1,15,45,16,3,20,33,39,12,0
1214,20170523,9,21,43,14,22,41,27,4,8,0
1215,20170530,4,2,12,22,20,17,38,35,16,0
1216,20170606,1,35,31,19,4,13,26,25,37,0
1217,20170613,10,23,11,30,19,34,15,2,26,0
1218,20170620,14,9,2,13,43,10,4,45,12,0
1219,20170627,16,25,28,13,23,17,21,34,2,2
1220,20170704,6,3,8,26,41,40,22,27,32,0
1221,20170711,28,33,37,43,18,35,7,19,21,2
1222,20170718,30,40,37,39,36,4,22,35,14,0
1223,20170725,2,45,29,7,23,19,21,37,43,0
1224,20170801,1,15,4,6,22,29,39,14,7,0
1225,20170808,9,16,41,13,37,43,3,11,26,2
1226,20170815,15,21,45,25,6,43,40,19,26,0
1227,20170822,17,43,8,33,25,13,4,15,23,2
1228,20170829,14,43,41,16,7,12,40,37,38,0
1229,20170905,24,8,44,23,22,21,36,4,37,0
1230,20170912,16,45,4,35,8,28,27,22,34,0
1231,20170919,1,44,20,41,24,12,45,6,38,0
1232,20170926,15,6,37,29,42,14,31,30,45,0
1233,20171003,41,45,8,14,6,13,33,15,42,0
1234,20171010,43,36,7,30,14,9,26,41,38,0
1235,20171017,17,42,20,7,31,28,12,1,25,2
1236,20171024,41,40,38,39,7,23,32,35,19,2
1237,20171031,31,15,22,9,35,40,44,32,36,0
1238,20171107,6,23,21,30,42,44,32,29,9,0
1239,20171114,45,4,37,12,30,26,13,10,17,1
1240,20171121,15,3,16,5,25,30,1,40,12,0
1241,20171128,14,15,45,33,26,16,23,24,5,0
1242,20171205,16,3,9,7,28,35,19,10,1,0
1243,20171212,45,4,22,34,26,9,28,43,15,0
1244,20171219,6,31,35,7,4,43,3,5,2,0
1245,20171226,34,35,18,44,26,37,5,1,36,0
1246,20180102,7,30,37,2,41,9,45,33,23,0
1247,20180109,8,26,1,12,30,43,28,7,11,2
1248,20180116,45,26,8,1,43,9,40,34,27,0
1249,20180123,9,37,26,23,30,7,4,38,5,0
1250,20180130,31,25,21,44,33,28,16,35,1,2
1251,20180206,24,12,45,5,40,31,2,30,16,2
1252,20180213,6,35,43,41,22,40,11,21,45,2
1253,20180220,42,26,3,37,40,2,35,36,32,0
1254,20180227,2,29,1,35,11,15,5,31,21,0
1255,20180306,33,2,29,31,16,39,25,42,36,0
1256,20180313,5,30,34,41,18,38,37,28,11,0
1257,20180320,18,23,5,29,35,25,39,15,21,0
1258,20180327,4,16,34,8,32,11,13,29,20,0
1259,20180403,29,19,38,22,3,5,27,41,35,0
1260,20180410,2,42,37,24,13,26,36,44,14,2
1261,20180417,31,25,3,23,17,40,15,16,26,0
1262,20180424,43,20,7,27,36,11,23,18,26,1
1263,20180501,7,45,39,4,16,27,29,40,24,0
1264,20180508,15,11,9,19,27,8,36,5,29,0
1265,20180515,41,45,27,31,29,9,43,16,6,2
1266,20180522,41,3,12,13,6,40,29,4,39,0
1267,20180529,2,13,39,45,19,12,31,24,41,0
1268,20180605,13,21,44,1,8,12,9,38,10,0
